DPTO,informal,edad,soltero,analfabeta,nivel_educativo,ingreso,vivienda_propia,jefe_hogar,empleado_empresa_particular,empleado_gobierno,empleado_domestico,independiente,empleador,familiar_sin_remuneracion,empresa_sin_remuneracion,jornalero,horas_trabajo,desea_cambiar_trabajo,rural,dinero_ahorrado,tiempo_desempleado,tercera_edad
11,1,72,1,0,10,9000000,1,1,1,0,0,0,0,0,0,0,50,0,0,1,0,1
11,0,44,0,0,3,1600000,1,0,0,0,1,0,0,0,0,0,46,0,0,0,2,0
11,0,54,1,0,3,600000,0,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0
11,1,66,1,0,3,600000,0,0,0,0,0,1,0,0,0,0,25,0,0,0,60,1
11,0,33,1,0,8,1740000,0,1,1,0,0,0,0,0,0,0,52,0,0,0,18,0
11,1,60,1,0,8,1800000,0,1,0,0,0,1,0,0,0,0,49,0,0,0,0,1
11,0,66,1,0,3,1500000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,6,1
11,1,69,0,0,10,800000,1,0,0,0,1,0,0,0,0,0,25,0,0,0,60,1
11,1,29,0,0,4,1000000,0,0,1,0,0,0,0,0,0,0,84,0,0,0,0,0
11,1,31,1,0,5,1400000,1,1,1,0,0,0,0,0,0,0,84,1,0,0,6,0
11,0,45,1,0,10,2400000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
11,0,24,0,0,10,2200000,1,0,1,0,0,0,0,0,0,0,45,0,0,1,0,0
11,0,60,1,0,12,5600000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,24,1
11,1,66,0,0,8,1500000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,0,1
11,0,32,1,0,10,2800000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,3,0
11,1,32,0,0,5,150000,0,0,1,0,0,0,0,0,0,0,24,0,0,0,24,0
11,0,39,1,0,5,1462000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,48,0
11,0,39,1,0,3,1462000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
11,0,40,1,0,5,1462000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,12,0
11,0,42,1,0,8,2196000,0,1,0,1,0,0,0,0,0,0,40,0,0,0,4,0
11,0,39,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,3,0
11,0,50,0,0,11,2500000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2,0
11,0,36,0,0,12,4800000,1,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0
11,1,43,1,0,5,1000000,0,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0
11,0,42,0,0,11,10000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
11,0,35,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,5,0
11,1,25,0,0,8,500000,0,1,0,0,0,1,0,0,0,0,25,1,0,0,24,0
11,1,60,1,0,3,600000,0,0,0,0,0,1,0,0,0,0,50,0,0,0,36,1
11,0,57,1,0,3,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
11,0,23,1,0,10,2000000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,3,0
11,0,53,1,0,8,1600000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,12,0
11,0,26,0,0,11,5050000,0,0,0,0,0,1,0,0,0,0,40,1,0,1,0,0
11,0,32,1,0,11,8000000,0,1,0,0,0,1,0,0,0,0,50,0,0,1,0,0
11,0,37,0,0,8,1750000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
11,1,36,1,0,5,2050000,1,0,0,0,1,0,0,0,0,0,72,1,0,0,0,0
11,1,38,0,0,8,500000,0,0,0,0,0,1,0,0,0,0,35,0,0,0,5,0
11,0,18,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,10,0
11,0,36,0,0,10,1650000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,4,0
11,0,31,1,0,10,2000000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,1,0
11,0,25,1,0,11,2500000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
11,0,32,1,0,10,2200000,1,0,1,0,0,0,0,0,0,0,48,1,0,1,4,0
11,1,52,1,0,5,1040000,0,1,0,0,1,0,0,0,0,0,24,1,0,0,6,0
11,0,33,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,10,0
11,1,42,0,0,4,1400000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
11,0,38,0,0,8,3800000,0,1,0,0,0,1,0,0,0,0,48,0,0,1,2,0
11,0,38,1,0,9,1300000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,60,0
11,0,30,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,24,0
11,0,43,0,0,11,20000000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
11,0,47,0,0,12,45000000,1,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0
13,1,53,1,0,5,360000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,12,0
13,0,47,0,0,8,2200000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,98,0
13,1,55,0,0,10,400000,1,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0
13,1,29,0,0,10,1500000,1,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0
13,0,45,0,0,12,1800000,0,0,1,0,0,0,0,0,0,0,47,1,0,0,6,0
13,0,68,1,0,8,4000000,1,1,0,0,0,1,0,0,0,0,40,0,0,1,0,1
13,1,57,0,0,5,600000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,2,0
13,1,45,1,0,5,130000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,2,0
13,1,59,1,0,5,30000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,60,0
13,0,36,1,0,9,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,24,0
13,1,62,0,0,4,400000,0,1,0,0,0,1,0,0,0,0,12,1,0,0,0,1
13,1,40,1,0,5,300000,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0
13,0,29,1,0,5,1500000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
13,1,69,0,0,8,140000,1,1,0,0,0,1,0,0,0,0,12,1,0,1,0,1
13,1,49,1,0,3,360000,0,0,0,0,0,1,0,0,0,0,42,0,0,1,12,0
13,1,35,1,0,4,750000,0,1,0,0,1,0,0,0,0,0,48,0,0,1,3,0
13,1,60,1,0,3,240000,1,0,0,0,0,1,0,0,0,0,16,0,0,1,12,1
13,1,38,1,0,10,800000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,24,0
13,1,58,0,0,3,70000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,36,0
13,0,36,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,1,0
13,0,33,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,3,0
13,1,45,0,0,5,800000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,1,0
13,0,33,0,0,8,2000000,1,1,0,0,0,1,0,0,0,0,44,0,0,0,6,0
13,1,55,1,0,3,700000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,6,0
13,1,37,0,0,8,1300000,0,0,0,0,1,0,0,0,0,0,48,0,0,1,12,0
13,1,40,0,0,8,100000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,24,0
13,1,24,0,0,5,1300000,0,0,0,0,0,1,0,0,0,0,32,0,0,0,2,0
13,0,47,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,6,0
13,1,33,0,0,5,600000,0,1,0,0,0,1,0,0,0,0,24,1,0,0,0,0
13,1,33,0,0,5,850000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,24,0
13,0,37,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,12,0
13,0,40,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
13,0,27,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0
13,1,36,0,0,5,1300000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,4,0
13,0,33,1,0,5,1700000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,2,0
13,0,54,0,0,8,1800000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,5,0
13,0,39,0,0,11,5000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
15,0,48,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
15,1,56,1,0,10,200000,1,0,0,0,0,1,0,0,0,0,50,0,0,0,2,0
15,0,33,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,5,0
15,0,38,0,0,11,3700000,0,0,0,0,0,1,0,0,0,0,54,1,0,0,6,0
15,0,46,0,0,10,1800000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,36,0
15,0,53,1,0,3,1300000,1,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
15,0,42,0,0,12,3000000,0,0,0,0,0,1,0,0,0,0,40,0,0,1,2,0
15,0,31,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,46,1,0,0,0,0
15,1,51,0,0,3,800000,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,0
15,1,42,1,0,5,700000,0,1,0,0,0,1,0,0,0,0,28,0,0,0,6,0
15,1,36,1,0,3,800000,0,1,0,0,1,0,0,0,0,0,32,0,0,0,0,0
15,0,31,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,45,0,0,0,2,0
15,0,45,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,2,0
15,0,42,1,0,11,2700000,1,1,0,1,0,0,0,0,0,0,40,0,0,0,12,0
15,1,45,0,0,4,300000,1,1,0,0,0,1,0,0,0,0,15,1,0,0,24,0
15,1,41,0,0,5,400000,0,0,1,0,0,0,0,0,0,0,30,0,0,0,6,0
15,1,28,0,0,3,720000,0,0,0,0,1,0,0,0,0,0,24,0,0,1,6,0
15,0,33,0,0,5,1500000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,6,0
15,0,28,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,1,0
15,1,64,1,0,5,2000000,1,0,0,0,1,0,0,0,0,0,47,0,0,1,12,1
15,0,28,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
15,1,20,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,1,0,1,3,0
15,0,28,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,6,0
15,0,39,0,0,10,1200000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,40,0
15,1,36,1,0,9,900000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
15,0,37,0,0,11,2000000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,12,0
15,1,19,1,0,8,500000,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0
15,1,44,0,0,8,440000,0,0,1,0,0,0,0,0,0,0,25,0,0,1,6,0
15,1,63,0,0,5,50000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,98,1
15,0,61,1,0,11,5500000,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,1
15,1,44,1,0,3,1200000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,3,0
15,0,28,1,0,11,3000000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,3,0
15,1,25,0,0,4,400000,0,1,0,0,0,1,0,0,0,0,35,1,0,0,1,0
15,1,47,1,0,5,600000,0,1,0,0,1,0,0,0,0,0,14,1,0,1,0,0
15,0,58,0,0,11,5607000,0,0,0,1,0,0,0,0,0,0,40,0,0,1,5,0
15,0,44,0,0,9,1500000,0,1,0,0,0,1,0,0,0,0,40,0,0,1,0,0
15,1,62,0,0,10,900000,0,1,1,0,0,0,0,0,0,0,25,0,0,0,0,1
15,1,38,0,0,10,900000,0,0,1,0,0,0,0,0,0,0,25,0,0,0,12,0
15,0,25,0,0,7,2000000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,6,0
15,0,24,0,0,9,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,6,0
15,0,39,1,0,10,2800000,1,1,0,1,0,0,0,0,0,0,40,0,0,1,6,0
15,1,35,1,0,3,1200000,1,1,0,0,0,1,0,0,0,0,47,0,0,0,0,0
15,0,21,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,4,0
15,0,37,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,12,0
17,0,41,0,0,11,3000000,1,0,1,0,0,0,0,0,0,0,50,0,0,1,0,0
17,1,28,0,0,4,1700000,0,1,1,0,0,0,0,0,0,0,36,1,0,0,12,0
17,0,34,1,0,11,4326000,0,1,1,0,0,0,0,0,0,0,45,1,0,1,0,0
17,1,33,0,0,5,700000,0,0,0,0,0,1,0,0,0,0,12,0,0,0,12,0
17,0,32,1,0,8,1750000,0,1,0,0,0,1,0,0,0,0,66,0,0,0,0,0
17,0,37,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,12,0
17,0,56,1,0,5,1800000,1,0,0,0,1,0,0,0,0,0,60,0,0,1,3,0
17,0,36,0,0,12,1800000,0,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0
17,0,26,1,0,11,3100000,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0
17,0,28,0,0,10,2400000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
17,0,44,0,0,11,4600000,1,1,1,0,0,0,0,0,0,0,50,1,0,0,0,0
17,0,31,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
17,0,23,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,0
17,0,65,1,0,3,1300000,1,0,0,0,1,0,0,0,0,0,48,0,0,1,0,1
17,0,35,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,0
17,0,25,0,0,10,2000000,0,1,1,0,0,0,0,0,0,0,44,0,0,0,0,0
17,1,64,0,0,5,300000,0,0,0,0,0,1,0,0,0,0,6,0,0,0,98,1
17,0,28,1,0,10,3600000,0,0,0,0,0,1,0,0,0,0,45,1,0,0,8,0
17,0,31,1,0,10,1400000,0,1,1,0,0,0,0,0,0,0,47,1,0,0,1,0
17,0,34,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,4,0
17,1,48,1,0,5,840000,0,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0
17,0,27,0,0,11,2000000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
17,1,51,1,0,3,1200000,0,1,0,0,0,1,0,0,0,0,72,0,0,0,0,0
17,0,38,1,0,10,2000000,0,0,1,0,0,0,0,0,0,0,40,1,0,0,2,0
17,1,70,1,0,3,300000,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,1
17,0,31,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,24,0
17,0,55,1,0,3,1750000,0,1,0,0,1,0,0,0,0,0,50,0,0,0,0,0
17,1,26,1,0,5,1000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
17,0,20,1,0,8,3500000,1,0,0,0,0,1,0,0,0,0,20,0,0,1,1,0
17,1,58,0,0,11,2000000,1,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
17,0,32,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0
17,0,55,1,0,5,1700000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
17,0,40,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,46,1,0,0,0,0
17,1,51,0,0,5,1800000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
17,1,75,1,0,8,1250000,0,1,0,0,1,0,0,0,0,0,48,0,0,1,0,1
17,0,35,0,0,11,4000000,1,0,1,0,0,0,0,0,0,0,45,0,0,0,6,0
17,0,41,1,0,9,1900000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,12,0
17,0,63,1,0,10,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,1
17,0,29,1,0,11,2700000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,3,0
17,0,48,0,0,10,1800000,0,1,1,0,0,0,0,0,0,0,12,0,0,0,36,0
17,0,37,0,0,10,2930000,0,1,1,0,0,0,0,0,0,0,45,0,0,1,1,0
17,0,53,1,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,12,0
17,0,35,0,0,10,3800000,0,0,0,0,0,0,1,0,0,0,24,0,0,1,2,0
17,0,31,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
17,0,42,0,0,4,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
17,0,36,1,0,4,1500000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
17,0,25,1,0,5,700000,0,0,1,0,0,0,0,0,0,0,24,0,0,0,3,0
17,0,45,1,0,4,1462000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
17,0,42,0,0,10,2600000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,6,0
17,1,54,1,0,5,1000000,0,1,1,0,0,0,0,0,0,0,30,0,0,0,12,0
17,0,63,1,0,8,2000000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,36,1
17,1,28,0,0,5,1462000,0,0,1,0,0,0,0,0,0,0,63,0,0,0,5,0
17,0,28,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,12,0
17,0,41,0,0,11,3400000,1,1,0,0,0,1,0,0,0,0,54,1,0,1,1,0
17,0,39,0,0,11,4500000,0,0,1,0,0,0,0,0,0,0,42,0,0,1,48,0
17,0,23,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,50,0,0,0,5,0
17,0,59,1,0,3,1900000,0,1,0,0,1,0,0,0,0,0,54,0,0,0,6,0
17,0,37,1,0,5,1500000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
17,0,40,1,0,10,3400000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,3,0
17,0,29,0,0,10,3000000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
17,1,35,1,0,11,3900000,0,1,0,0,0,1,0,0,0,0,75,0,0,0,0,0
17,0,25,1,0,11,3600000,0,1,0,1,0,0,0,0,0,0,47,0,0,0,0,0
17,0,46,0,0,5,1500000,1,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0
17,0,28,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,24,0
17,0,29,0,0,8,1600000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
17,1,58,0,0,4,1450000,1,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
17,1,29,1,0,10,1500000,1,0,0,0,0,1,0,0,0,0,40,0,0,1,0,0
17,1,40,1,0,6,1400000,1,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0
17,0,49,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
17,1,58,0,0,10,1300000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
17,0,57,0,0,5,1300000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
17,0,27,0,0,11,3300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
17,0,27,0,0,5,1800000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,3,0
17,1,19,1,0,10,300000,0,0,1,0,0,0,0,0,0,0,10,1,0,0,12,0
17,0,26,1,0,11,2066000,0,0,1,0,0,0,0,0,0,0,45,0,0,1,0,0
17,0,36,0,0,12,5600000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
17,0,32,0,0,11,4600000,0,0,1,0,0,0,0,0,0,0,45,0,0,1,0,0
17,0,59,0,0,12,7987000,0,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0
17,1,38,0,0,4,120000,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0
17,0,21,1,0,5,1300000,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0
17,0,56,1,0,3,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,10,0
17,1,54,1,0,4,1540000,0,1,1,0,0,0,0,0,0,0,54,0,0,0,0,0
17,0,44,0,0,3,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
17,0,49,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
17,0,41,0,0,9,1650000,0,0,1,0,0,0,0,0,0,0,62,0,0,1,0,0
17,0,37,1,0,10,3000000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
17,1,72,1,0,3,600000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,0,1
18,1,22,0,0,5,500000,1,0,0,0,0,1,0,0,0,0,48,1,0,0,5,0
18,1,33,1,0,5,500000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,3,0
18,1,45,1,0,3,600000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,3,0
18,1,60,0,0,3,300000,0,1,0,0,1,0,0,0,0,0,30,0,0,0,2,1
18,0,27,0,0,10,1300000,1,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0
18,0,23,0,0,9,1462000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
18,1,40,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
18,0,38,1,0,10,1462000,0,1,1,0,0,0,0,0,0,0,45,0,0,0,0,0
18,0,37,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0
18,0,36,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,3,0
18,0,32,1,0,8,1300000,1,1,0,0,0,1,0,0,0,0,48,0,0,0,2,0
18,0,30,0,0,8,1650000,0,1,1,0,0,0,0,0,0,0,60,0,0,1,0,0
18,0,21,0,0,10,2000000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,4,0
18,0,29,0,0,10,1300000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
18,1,27,1,0,4,900000,1,0,0,0,0,1,0,0,0,0,60,0,0,0,9,0
18,1,62,1,0,3,70000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,12,1
18,1,53,1,0,3,250000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,12,0
18,0,54,0,0,10,1500000,1,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0
18,0,29,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,8,0
18,0,46,1,0,5,1462000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,0,0
18,0,36,1,0,4,1300000,0,1,0,1,0,0,0,0,0,0,48,0,0,0,2,0
18,1,35,1,0,4,680000,0,0,0,0,1,0,0,0,0,0,40,1,0,0,0,0
18,1,50,1,0,1,50000,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0
18,1,58,1,0,3,600000,1,1,0,0,0,1,0,0,0,0,50,0,0,0,1,0
18,1,29,0,0,4,1000000,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0
18,0,32,1,0,10,4000000,0,1,0,0,0,1,0,0,0,0,46,1,0,0,0,0
18,1,29,0,0,10,1000000,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0
18,1,38,1,0,3,770000,0,1,1,0,0,0,0,0,0,0,30,1,0,0,3,0
18,1,18,1,0,10,600000,1,0,1,0,0,0,0,0,0,0,48,1,0,0,6,0
18,0,48,1,0,5,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,3,0
18,1,36,1,0,10,1380000,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0
18,0,29,1,0,10,1358000,0,1,1,0,0,0,0,0,0,0,53,1,0,0,12,0
18,1,25,0,0,5,1000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,36,0
18,1,52,1,0,5,900000,1,1,1,0,0,0,0,0,0,0,40,0,0,0,2,0
18,0,52,0,0,8,2500000,1,0,0,1,0,0,0,0,0,0,48,0,0,0,2,0
18,0,32,0,0,5,1450000,0,0,1,0,0,0,0,0,0,0,48,1,0,1,0,0
18,1,37,0,0,3,600000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,5,0
18,1,27,0,0,5,800000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,24,0
18,0,33,1,0,4,1450000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
18,0,26,0,0,10,4000000,1,1,0,0,0,1,0,0,0,0,46,0,0,0,0,0
18,1,42,1,0,5,1100000,0,1,1,0,0,0,0,0,0,0,47,1,0,1,2,0
19,1,42,0,0,8,848000,1,0,1,0,0,0,0,0,0,0,32,0,0,0,3,0
19,0,39,0,0,12,3800000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,48,0
19,1,40,1,0,5,200000,0,1,0,0,0,1,0,0,0,0,35,1,0,0,2,0
19,1,55,0,0,5,900000,1,0,0,0,1,0,0,0,0,0,60,0,0,0,72,0
19,1,62,1,0,3,400000,1,1,0,0,0,1,0,0,0,0,40,0,0,0,3,1
19,1,45,1,0,3,420000,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0
19,1,47,1,0,5,600000,1,1,0,0,1,0,0,0,0,0,30,0,0,0,60,0
19,0,34,0,0,10,1800000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,2,0
19,1,82,0,0,3,160000,1,0,0,0,0,1,0,0,0,0,8,0,0,0,36,1
19,1,59,1,0,3,350000,1,1,0,0,0,1,0,0,0,0,10,0,0,0,2,0
19,1,61,1,0,3,700000,0,0,1,0,0,0,0,0,0,0,30,0,0,0,5,1
19,1,22,1,0,4,300000,0,1,0,0,0,1,0,0,0,0,18,0,0,0,1,0
19,1,77,1,0,3,700000,0,1,0,0,0,1,0,0,0,0,27,1,0,0,0,1
19,1,40,0,0,4,1000000,0,0,1,0,0,0,0,0,0,0,70,1,0,0,0,0
19,0,33,0,0,10,1300000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,3,0
19,1,59,0,0,5,560000,0,1,1,0,0,0,0,0,0,0,35,0,0,0,0,0
19,1,59,1,0,5,650000,1,1,0,0,1,0,0,0,0,0,24,1,0,0,12,0
19,1,52,0,0,5,100000,1,0,1,0,0,0,0,0,0,0,8,1,0,0,48,0
19,1,73,0,0,3,340000,1,0,0,0,0,1,0,0,0,0,14,0,0,0,0,1
19,0,38,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,5,0
19,0,31,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,1,0
19,1,40,0,0,4,100000,0,0,0,0,0,1,0,0,0,0,5,1,0,0,36,0
19,0,34,1,0,8,1300000,1,1,1,0,0,0,0,0,0,0,44,1,0,0,12,0
19,0,37,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,12,0
19,0,44,1,0,12,3500000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,3,0
19,0,42,0,0,12,3600000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,8,0
19,0,31,0,0,10,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,24,0
19,1,25,0,0,8,500000,0,1,1,0,0,0,0,0,0,0,20,1,0,0,6,0
19,1,39,0,0,5,500000,1,1,1,0,0,0,0,0,0,0,50,1,0,0,0,0
19,1,54,1,0,5,910000,1,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
19,0,34,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,6,0
